speed,acceleration,temperature,humidity,roadGrade
0.0160934,0.0,68.46,0.45,0.0
0.0160934,0.0,68.46,0.45,0.0
0.06276426,0.0129641277777777,68.46,0.45,0.0
0.0160934,-0.0129641277777777,68.46,0.45,0.0
0.03057746,0.00402335,68.46,0.45,0.0
0.0160934,-0.00402335,68.46,0.45,0.0
0.0,-0.0044703888888888,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.0,0.0,68.46,0.45,0.0
0.07885766,0.0219049055555555,68.46,0.45,0.0
0.4844113399999999,0.1126538,68.46,0.45,0.0
2.59425608,0.5860679833333333,68.46,0.45,0.0
6.187912300000001,0.9982378388888892,68.46,0.45,0.0
10.34322818,1.1542544111111102,68.46,0.45,0.0
14.32795402,1.1068682888888892,68.46,0.45,0.0
17.406621440000002,0.8551853944444456,68.46,0.45,0.0045468123307995
19.96869072,0.7116859111111102,68.46,0.45,0.0
22.23464144,0.6294307555555552,68.46,0.45,0.0041807554160019
24.26562852,0.5641630777777777,68.46,0.45,0.0139949342249694
26.12441622,0.5163299166666668,68.46,0.45,0.0
27.35878,0.3428788277777777,68.46,0.45,0.0052249809559667
27.281531680000004,-0.0214578666666653,68.46,0.45,0.0
26.76493354,-0.1434994833333336,68.46,0.45,0.0160015042067548
27.13990976,0.104160061111111,68.46,0.45,0.0097589491856903
27.06266144,-0.0214578666666671,68.46,0.45,0.0
25.4838989,-0.4385451500000004,68.46,0.45,0.0
21.49917306,-1.1068682888888883,68.46,0.45,0.0007950499540439
17.21832866,-1.1891234444444452,68.46,0.45,0.0
13.01634192,-1.1672185388888887,68.46,0.45,0.0029094856522647
11.0159323,-0.5556693388888889,68.46,0.45,0.0
11.90589732,0.2472125055555558,68.46,0.45,0.0056025975805224
12.26638948,0.1001367111111108,68.46,0.45,0.0
10.54761436,-0.4774375333333327,68.46,0.45,0.0
8.39109876,-0.5990321111111112,68.46,0.45,0.0014507413937474
6.89119388,-0.4166402444444446,68.46,0.45,0.0
5.67131416,-0.3388554777777779,68.46,0.45,0.0
2.85979718,-0.7809769388888891,68.46,0.45,0.000649269387915
0.67109478,-0.6079728888888887,68.46,0.45,0.00129853877583
0.20277684,-0.1300883166666666,68.46,0.45,0.0012367035960286
0.32830536,0.0348690333333333,68.46,0.45,0.0011748684162271
0.03057746,-0.0827021944444444,68.46,0.45,0.0011130332364257
0.0,-0.0084937388888888,68.46,0.45,0.0010511980566243
0.0,0.0,68.46,0.45,0.0009893628768228
0.0,0.0,68.46,0.45,0.0009275276970214
0.0,0.0,68.46,0.45,0.00086569251722
0.0,0.0,68.46,0.45,0.0008038573374185
0.0,0.0,68.46,0.45,0.0007420221576171
