speed,acceleration,temperature,humidity,roadGrade
0.03057746,0.0,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.03057746,-0.0044703888888888,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.04667086,0.0,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.0160934,-0.0129641277777777,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0044703888888888,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.04667086,-0.0044703888888888,42.18,0.88,0.0
0.03057746,-0.0044703888888888,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.03057746,0.0084937388888888,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.0,-0.0174345166666666,42.18,0.88,0.0
0.0160934,0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.04667086,0.0,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.04667086,0.0,42.18,0.88,0.0
0.0,-0.0129641277777777,42.18,0.88,0.0
0.03057746,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.06276426,0.0174345166666666,42.18,0.88,0.0
0.0160934,-0.0129641277777777,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.04667086,0.0,42.18,0.88,0.0
0.03057746,-0.0044703888888888,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.06276426,0.0044703888888888,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.07885766,0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.0174345166666666,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.03057746,0.0084937388888888,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0,-0.0084937388888888,42.18,0.88,0.0
0.03057746,0.0084937388888888,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0044703888888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.07885766,0.0174345166666666,42.18,0.88,0.0
0.03057746,-0.0134111666666666,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.06276426,0.0174345166666666,42.18,0.88,0.0
0.0160934,-0.0129641277777777,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.06276426,0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.0129641277777777,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0,-0.0084937388888888,42.18,0.88,0.0
0.04667086,0.0129641277777777,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.0160934,-0.0129641277777777,42.18,0.88,0.0
0.06276426,0.0129641277777777,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.0,0.0,42.18,0.88,0.0
0.06276426,0.0174345166666666,42.18,0.88,0.0
0.03057746,-0.0089407777777777,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0,-0.0044703888888888,42.18,0.88,0.0
0.04667086,0.0129641277777777,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.04667086,0.0044703888888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.07885766,0.0174345166666666,42.18,0.88,0.0
0.0160934,-0.0174345166666666,42.18,0.88,0.0
0.04667086,0.0084937388888888,42.18,0.88,0.0
0.0160934,-0.0084937388888888,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.0160934,0.0,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
0.03057746,0.0,42.18,0.88,0.0
0.0160934,-0.00402335,42.18,0.88,0.0
0.03057746,0.00402335,42.18,0.88,0.0
