timeuseastern,speed,acceleration,temperature,humidity,roadGrade,FuelRate
2020-04-23 10:01:10.000,2.10984474,0.0219049055555553,55.94,86.0,0.0,0.977
2020-04-23 10:01:11.000,2.87428124,0.2123434722222223,55.94,86.0,0.0,1.294
2020-04-23 10:01:12.000,1.76544598,-0.3080097944444445,55.94,86.0,0.0,0.951
2020-04-23 10:01:13.000,0.65661072,-0.3080097944444444,55.94,86.0,0.0,1.281
2020-04-23 10:01:14.000,0.50050474,-0.0433627722222222,55.94,86.0,0.0,1.308
2020-04-23 10:01:15.000,0.0160934,-0.1345587055555555,55.94,86.0,0.0,0.991
2020-04-23 10:01:16.000,0.2349636399999999,0.0607972888888888,55.94,86.0,0.0,1.347
2020-04-23 10:01:17.000,0.67109478,0.1211475388888888,55.94,86.0,0.0,1.255
2020-04-23 10:01:18.000,1.78153938,0.3084568333333333,55.94,86.0,0.0,1.017
2020-04-23 10:01:19.000,3.57756282,0.4988953999999999,55.94,86.0,0.0,1.347
2020-04-23 10:01:20.000,4.85859746,0.3558429555555557,55.94,86.0,0.0,1.294
2020-04-23 10:01:21.000,6.10905464,0.3473492166666667,55.94,86.0,0.0,1.215
2020-04-23 10:01:22.000,7.000628999999999,0.247659544444444,55.94,86.0,0.0,1.149
2020-04-23 10:01:23.000,5.43795986,-0.4340747611111109,55.94,86.0,0.0,1.11
2020-04-23 10:01:24.000,4.89078426,-0.151993222222222,55.94,86.0,0.0,1.189
2020-04-23 10:01:25.000,2.54758522,-0.6508886222222223,55.94,86.0,0.0,1.215
2020-04-23 10:01:26.000,0.04667086,-0.6946984333333334,55.94,86.0,0.0,1.294
2020-04-23 10:01:27.000,0.0,-0.0129641277777777,55.94,86.0,0.0,1.36
2020-04-23 10:01:28.000,0.0,0.0,55.94,86.0,0.0,1.03
2020-04-23 10:01:29.000,0.0,0.0,55.94,86.0,0.0,1.374
2020-04-23 10:01:30.000,0.0,0.0,55.94,86.0,0.0,1.017
